target,n_authors,threshold,balanced_accuracy,f1,minority_precision,minority_recall,roc_auc,average_precision,raw_accuracy,positive_rate_pred,positive_rate_true,model_id,split,model_name
target_J,1563,0.4749999999999999,0.6065545606531483,0.5329153605015674,0.5190839694656488,0.5475040257648953,0.6682444929929467,0.5710462221031087,0.618682021753039,0.419065898912348,0.3973128598848368,set_attention_text_real_emotion_p50,test,Set Attention Text + Real Emotion p=50
target_E,1562,0.4449999999999999,0.6778637873023552,0.4752475247524752,0.375,0.6486486486486487,0.7388535810016689,0.4786360556252947,0.6946222791293214,0.3687580025608195,0.2131882202304737,set_attention_text_shuffled_emotion_p200,val,Set Attention Text + Shuffled Emotion p=200
target_S,1562,0.2049999999999999,0.6326863314483673,0.2067736185383244,0.1280353200883002,0.5370370370370371,0.6770849253655307,0.1501227031080214,0.7151088348271447,0.2900128040973111,0.0691421254801536,set_attention_text_shuffled_emotion_p200,val,Set Attention Text + Shuffled Emotion p=200
target_T,1562,0.5549999999999999,0.7460268865020182,0.6973478939157566,0.6772727272727272,0.7186495176848875,0.8185896558801395,0.747315465214871,0.7516005121638925,0.4225352112676056,0.3982074263764404,set_attention_text_shuffled_emotion_p200,val,Set Attention Text + Shuffled Emotion p=200
target_J,1562,0.4349999999999999,0.6537072118091385,0.6127247579529738,0.536969696969697,0.7133655394524959,0.6970434371903669,0.5966965783125412,0.6414852752880922,0.528169014084507,0.3975672215108835,set_attention_text_shuffled_emotion_p200,val,Set Attention Text + Shuffled Emotion p=200
target_E,1563,0.4449999999999999,0.687924801333054,0.4864864864864865,0.3807106598984771,0.6736526946107785,0.7552851985207778,0.4717455339435836,0.6960972488803583,0.3781190019193858,0.2136916186820217,set_attention_text_shuffled_emotion_p200,test,Set Attention Text + Shuffled Emotion p=200
target_S,1563,0.2049999999999999,0.654291593180482,0.2145328719723183,0.1310782241014799,0.5904761904761905,0.7210921680057483,0.1934105577199847,0.7095329494561741,0.3026231605886116,0.0671785028790787,set_attention_text_shuffled_emotion_p200,test,Set Attention Text + Shuffled Emotion p=200
target_T,1563,0.5549999999999999,0.7282147142989015,0.6779400461183704,0.6485294117647059,0.7101449275362319,0.8056777815385772,0.7329281265293321,0.7319257837492003,0.4350607805502239,0.3973128598848368,set_attention_text_shuffled_emotion_p200,test,Set Attention Text + Shuffled Emotion p=200
target_J,1563,0.4349999999999999,0.6388042709006431,0.6012186865267434,0.5186915887850467,0.714975845410628,0.699932647500265,0.619532701638438,0.6231605886116443,0.5476647472808701,0.3973128598848368,set_attention_text_shuffled_emotion_p200,test,Set Attention Text + Shuffled Emotion p=200
target_E,1562,0.4399999999999999,0.6533828376790134,0.4496894409937888,0.3834745762711864,0.5435435435435435,0.7042567384308638,0.4182181026141771,0.7163892445582587,0.3021766965428937,0.2131882202304737,set_attention_text_shuffled_emotion_p50,val,Set Attention Text + Shuffled Emotion p=50
target_S,1562,0.18,0.6485875490345917,0.211038961038961,0.1279527559055118,0.6018518518518519,0.6960301085129146,0.1495986605848634,0.6888604353393086,0.3252240717029449,0.0691421254801536,set_attention_text_shuffled_emotion_p50,val,Set Attention Text + Shuffled Emotion p=50
target_T,1562,0.4799999999999999,0.710636587535062,0.6621923937360179,0.6175243393602226,0.7138263665594855,0.786074433878361,0.697089844892437,0.7099871959026889,0.4603072983354673,0.3982074263764404,set_attention_text_shuffled_emotion_p50,val,Set Attention Text + Shuffled Emotion p=50
target_J,1562,0.5349999999999999,0.6256791606558274,0.5243578387953941,0.5826771653543307,0.4766505636070853,0.6722009168989717,0.5847120036152766,0.6562099871959027,0.3252240717029449,0.3975672215108835,set_attention_text_shuffled_emotion_p50,val,Set Attention Text + Shuffled Emotion p=50
target_E,1563,0.4399999999999999,0.6350752522619529,0.4263839811542991,0.3514563106796116,0.5419161676646707,0.7090132184776095,0.3998963906660491,0.6884197056941779,0.3294945617402431,0.2136916186820217,set_attention_text_shuffled_emotion_p50,test,Set Attention Text + Shuffled Emotion p=50
target_S,1563,0.18,0.6112384871644131,0.1801242236024844,0.1076066790352504,0.5523809523809524,0.6759618525050624,0.1271554771397285,0.6621880998080614,0.344849648112604,0.0671785028790787,set_attention_text_shuffled_emotion_p50,test,Set Attention Text + Shuffled Emotion p=50
target_T,1563,0.4799999999999999,0.6945008564366083,0.6461086637298091,0.5937921727395412,0.7085346215780999,0.7769247600780879,0.6927434334550683,0.691618682021753,0.4740882917466411,0.3973128598848368,set_attention_text_shuffled_emotion_p50,test,Set Attention Text + Shuffled Emotion p=50
target_J,1563,0.5349999999999999,0.6067494384442599,0.4932249322493225,0.5617283950617284,0.4396135265700483,0.6654632108338376,0.5681091529289757,0.6410748560460653,0.3109404990403071,0.3973128598848368,set_attention_text_shuffled_emotion_p50,test,Set Attention Text + Shuffled Emotion p=50
